60000	70.34305339
60014.66276	71.28185719
60029.32551	70.94579553
60043.98827	68.55385907
60058.65103	65.93890487
60073.31378	64.24350477
60087.97654	63.75821358
60102.6393	64.28008832
60117.30205	65.41851214
60131.96481	66.76537772
60146.62757	67.74467297
60161.29032	67.71166426
60175.95308	66.89085652
60190.61584	65.88305318
60205.27859	65.11571373
60219.94135	63.71777545
60234.60411	59.43445231
60249.26686	55.53646593
60263.92962	57.2925641
60278.59238	61.28248709
60293.25513	63.81200516
60307.91789	65.35949439
60322.58065	66.38213924
60337.2434	66.89599989
60351.90616	67.17971314
60366.56891	67.45440152
60381.23167	67.44935826
60395.89443	67.14583079
60410.55718	66.88722372
60425.21994	66.63555285
60439.8827	66.28057754
60454.54545	66.2193341
60469.20821	66.64836169
60483.87097	67.21682701
60498.53372	67.75121348
60513.19648	68.24825447
60527.85924	68.66927657
60542.52199	68.92327512
60557.18475	68.8447519
60571.84751	68.51093802
60586.51026	68.22469854
60601.17302	68.03856723
60615.83578	67.86181229
60630.49853	67.56211507
60645.16129	67.10492166
60659.82405	66.60216653
60674.4868	66.19013332
60689.14956	65.99992751
60703.81232	66.10400934
60718.47507	66.39068062
60733.13783	66.45623409
60747.80059	66.39462395
60762.46334	66.64644902
60777.1261	66.91025422
60791.78886	66.8746886
60806.45161	66.88913675
60821.11437	67.00963759
60835.77713	66.84014075
60850.43988	66.25135206
60865.10264	65.30543581
60879.7654	64.15889474
60894.42815	63.17191591
60909.09091	62.91466752
60923.75367	63.02261093
60938.41642	62.68448955
60953.07918	62.22510423
60967.74194	62.08804942
60982.40469	62.08390787
60997.06745	62.00807025
61011.73021	61.73844601
61026.39296	61.27161594
61041.05572	60.76090026
61055.71848	60.63382139
61070.38123	60.93703827
61085.04399	61.16258904
61099.70674	61.13913874
61114.3695	60.92957365
61129.03226	60.57361776
61143.69501	60.28205882
61158.35777	60.53202818
61173.02053	61.14731089
61187.68328	61.5109575
61202.34604	61.69091059
61217.0088	61.8834004
61231.67155	61.89586639
61246.33431	61.71814698
61260.99707	61.57905986
61275.65982	61.44197932
61290.32258	61.20988746
61304.98534	61.03772125
61319.64809	61.04026448
61334.31085	61.17729689
61348.97361	61.43102193
61363.63636	61.77220798
61378.29912	61.98503701
61392.96188	62.02130894
61407.62463	62.25757009
61422.28739	62.75298148
61436.95015	63.23438132
61451.6129	63.57699482
61466.27566	63.77044407
61480.93842	63.91818255
61495.60117	64.15219773
61510.26393	64.58303493
61524.92669	64.99831281
61539.58944	65.13764736
61554.2522	65.24765995
61568.91496	65.48457034
61583.57771	65.60375215
61598.24047	65.56043556
61612.90323	65.49228713
61627.56598	65.46431522
61642.22874	65.50373603
61656.8915	65.61327706
61671.55425	65.81512871
61686.21701	66.14203806
61700.87977	66.51233135
61715.54252	66.79832362
61730.20528	66.91969815
61744.86804	66.88306923
61759.53079	66.80305146
61774.19355	66.76784093
61788.8563	66.79799567
61803.51906	66.73087997
61818.18182	66.50815906
61832.84457	66.39119357
61847.50733	66.41779529
61862.17009	66.41116083
61876.83284	66.3653087
61891.4956	66.34547256
61906.15836	66.4145598
61920.82111	66.61679216
61935.48387	66.95557184
61950.14663	67.25777098
61964.80938	67.32762784
61979.47214	67.282417
61994.1349	67.23748363
62008.79765	67.18210159
62023.46041	67.08593786
62038.12317	66.91922117
62052.78592	66.6835269
62067.44868	66.41068102
62082.11144	66.17384813
62096.77419	66.00473501
62111.43695	65.88624794
62126.09971	65.80312142
62140.76246	65.73311592
62155.42522	65.63163828
62170.08798	65.54759674
62184.75073	65.65116471
62199.41349	65.903144
62214.07625	66.12801658
62228.739	66.19270638
62243.40176	66.08438106
62258.06452	65.97812154
62272.72727	65.88263677
62287.39003	65.69406832
62302.05279	65.61303093
62316.71554	65.792385
62331.3783	65.9107303
62346.04106	65.85716305
62360.70381	65.85266229
62375.36657	66.06938619
62390.02933	66.53860805
62404.69208	66.94501276
62419.35484	67.10580983
62434.0176	67.19003951
62448.68035	67.25723679
62463.34311	67.27907362
62478.00587	67.32854012
62492.66862	67.39121075
62507.33138	67.2187993
62521.99413	66.87344818
62536.65689	66.72117707
62551.31965	66.84917315
62565.9824	67.18277133
62580.64516	67.58749204
62595.30792	67.9767287
62609.97067	68.34155492
62624.63343	68.65733552
62639.29619	68.91326195
62653.95894	69.19844168
62668.6217	69.50706763
62683.28446	69.61649479
62697.94721	69.59544469
62712.60997	69.72555665
62727.27273	69.94832427
62741.93548	70.09752141
62756.59824	70.06435047
62771.261	69.92915816
62785.92375	69.94077063
62800.58651	70.04976428
62815.24927	70.0899549
62829.91202	70.0815814
62844.57478	70.04904288
62859.23754	69.96673801
62873.90029	69.87135529
62888.56305	69.82921931
62903.22581	69.82890647
62917.88856	69.83887822
62932.55132	69.84273609
62947.21408	69.81982515
62961.87683	69.74876487
62976.53959	69.64530441
62991.20235	69.54439606
63005.8651	69.48673609
63020.52786	69.43338433
63035.19062	69.25894946
63049.85337	69.03194774
63064.51613	68.89557914
63079.17889	68.78788033
63093.84164	68.6929893
63108.5044	68.74673425
63123.16716	68.84903573
63137.82991	68.76418151
63152.49267	68.61212357
63167.15543	68.5658504
63181.81818	68.57839649
63196.48094	68.5159275
63211.1437	68.22255746
63225.80645	67.85718598
63240.46921	67.62003032
63255.13196	67.35910126
63269.79472	67.00928632
63284.45748	66.74216433
63299.12023	66.48550886
63313.78299	66.07799802
63328.44575	65.82100558
63343.1085	65.87853926
63357.77126	65.89290221
63372.43402	65.58707457
63387.09677	64.85753508
63401.75953	63.82517654
63416.42229	62.75445281
